timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-07-20T00:31:30,codecarbon,25012ca6-8316-44ef-af5f-c3036c703749,32.92015600204468,0.0006379026928769,1.937726822550164e-05,47.5,222.2217685412811,5.8065032958984375,0.0004343571735752,0.0019551721196933,5.309172825874764e-05,0.0024426210215273,United Kingdom,GBR,,,,Linux-5.8.0-41-generic-x86_64-with-glibc2.31,3.9.19,2.5.0,6,Intel(R) Core(TM) i5-8600K CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,,,15.4840087890625,machine,N,1.0
2024-07-20T00:32:04,codecarbon,4f5f5b21-2f5b-4fdc-bf82-21ea4edf3218,32.65974497795105,0.000632816129902,1.937602790007379e-05,47.5,217.5713524113661,5.8065032958984375,0.0004309234660532,0.0019395482183046,5.267215704687563e-05,0.0024231438414048,United Kingdom,GBR,,,,Linux-5.8.0-41-generic-x86_64-with-glibc2.31,3.9.19,2.5.0,6,Intel(R) Core(TM) i5-8600K CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,,,15.4840087890625,machine,N,1.0
2024-07-20T00:32:39,codecarbon,042eafd1-cf3e-43a0-b3c9-22def7330761,32.90801978111267,0.0006361448618261,1.9330997916539668e-05,47.5,222.95224621442,5.8065032958984375,0.000434198832843,0.0019486187811175,5.307242002744109e-05,0.0024358900339879,United Kingdom,GBR,,,,Linux-5.8.0-41-generic-x86_64-with-glibc2.31,3.9.19,2.5.0,6,Intel(R) Core(TM) i5-8600K CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,,,15.4840087890625,machine,N,1.0
2024-07-20T00:33:13,codecarbon,2fe70bab-8cae-479b-b1dc-35144306fe79,32.66916513442993,0.0006356124460304,1.9456035788334093e-05,47.5,228.5599393721392,5.8065032958984375,0.000431048083802,0.0019501176712033,5.268558243965344e-05,0.002433851337445,United Kingdom,GBR,,,,Linux-5.8.0-41-generic-x86_64-with-glibc2.31,3.9.19,2.5.0,6,Intel(R) Core(TM) i5-8600K CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,,,15.4840087890625,machine,N,1.0
2024-07-20T00:33:47,codecarbon,2bb88761-241c-43d6-ab93-c62c87ceabba,32.92279624938965,0.0006368006546606,1.93422408545413e-05,47.5,222.37868755114133,5.8065032958984375,0.0004343937246335,0.0019509112829503,5.309615134730545e-05,0.0024384011589312,United Kingdom,GBR,,,,Linux-5.8.0-41-generic-x86_64-with-glibc2.31,3.9.19,2.5.0,6,Intel(R) Core(TM) i5-8600K CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,,,15.4840087890625,machine,N,1.0
2024-07-20T00:34:21,codecarbon,396a3679-9680-4190-ab62-eace2a0d9a8b,32.66780662536621,0.0006345983257553,1.9425801463591312e-05,47.5,220.2694900475243,5.8065032958984375,0.0004310278846157,0.0019462560014478,5.268423920818653e-05,0.0024299681252718,United Kingdom,GBR,,,,Linux-5.8.0-41-generic-x86_64-with-glibc2.31,3.9.19,2.5.0,6,Intel(R) Core(TM) i5-8600K CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,,,15.4840087890625,machine,N,1.0
2024-07-20T00:34:56,codecarbon,c0dad23d-1971-48fa-ab0d-a30b484f3ebf,32.91916298866272,0.0006373232559453,1.9360250932408388e-05,47.5,223.321228078941,5.8065032958984375,0.0004343457983599,0.0019529665623725,5.3089913569571466e-05,0.002440402274302,United Kingdom,GBR,,,,Linux-5.8.0-41-generic-x86_64-with-glibc2.31,3.9.19,2.5.0,6,Intel(R) Core(TM) i5-8600K CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,,,15.4840087890625,machine,N,1.0
2024-07-20T00:35:30,codecarbon,36c2711f-e66e-4efd-bfa6-016d5e6a6595,32.66089081764221,0.0006351465339523,1.944669964755629e-05,47.5,219.27295859476536,5.8065032958984375,0.0004309376630518,0.001948456280985,5.267334915038192e-05,0.0024320672931872,United Kingdom,GBR,,,,Linux-5.8.0-41-generic-x86_64-with-glibc2.31,3.9.19,2.5.0,6,Intel(R) Core(TM) i5-8600K CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,,,15.4840087890625,machine,N,1.0
2024-07-20T00:36:04,codecarbon,4bbe5aa9-bbbe-4a65-a13a-bab09a1a54ac,32.926947355270386,0.0006362103717029,1.9321875327173087e-05,47.5,220.35003664780848,5.8065032958984375,0.0004344449728727,0.0019485943366532,5.310157118821432e-05,0.0024361408807142,United Kingdom,GBR,,,,Linux-5.8.0-41-generic-x86_64-with-glibc2.31,3.9.19,2.5.0,6,Intel(R) Core(TM) i5-8600K CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,,,15.4840087890625,machine,N,1.0
2024-07-20T00:36:38,codecarbon,122f0029-3516-4dd2-a1c1-58a2bc05e0c1,32.67448449134827,0.0006352107867609,1.9440575624969867e-05,47.5,218.4970159186806,5.8065032958984375,0.0004311156524552,0.0019485037810245,5.269389293929029e-05,0.002432313326419,United Kingdom,GBR,,,,Linux-5.8.0-41-generic-x86_64-with-glibc2.31,3.9.19,2.5.0,6,Intel(R) Core(TM) i5-8600K CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,,,15.4840087890625,machine,N,1.0
